experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
local_server_final_test,6.0,5,99,400.9795170056168,True,False,False,2
local_server_final_test,7.0,1,50,403.587062493898,False,True,False,1
local_server_final_test,7.0,1,70,407.8326543327421,False,True,False,1
local_server_final_test,7.0,1,80,409.9771422101184,False,True,False,1
local_server_final_test,7.0,1,90,414.8924539564177,False,True,False,1
local_server_final_test,7.0,1,95,427.847884024959,False,True,False,1
local_server_final_test,7.0,1,99,452.27456247317593,False,True,False,1
local_server_final_test,7.0,2,50,403.587062493898,False,True,False,1
local_server_final_test,7.0,2,70,407.8326543327421,False,True,False,1
local_server_final_test,7.0,2,80,409.9771422101184,False,True,False,1
local_server_final_test,7.0,2,90,414.8924539564177,False,True,False,1
local_server_final_test,7.0,2,95,427.847884024959,False,True,False,1
local_server_final_test,7.0,2,99,452.27456247317593,False,True,False,1
local_server_final_test,7.0,3,50,403.587062493898,False,True,False,1
local_server_final_test,7.0,3,70,407.8326543327421,False,True,False,1
local_server_final_test,7.0,3,80,409.9771422101184,False,True,False,1
local_server_final_test,7.0,3,90,414.8924539564177,False,True,False,1
local_server_final_test,7.0,3,95,427.847884024959,False,True,False,1
local_server_final_test,7.0,3,99,452.27456247317593,False,True,False,1
local_server_final_test,7.0,4,50,403.587062493898,True,False,False,2
local_server_final_test,7.0,4,70,407.8326543327421,True,False,False,2
local_server_final_test,7.0,4,80,409.9771422101184,True,False,False,2
local_server_final_test,7.0,4,90,414.8924539564177,True,False,False,2
local_server_final_test,7.0,4,95,427.847884024959,True,False,False,2
local_server_final_test,7.0,4,99,452.27456247317593,True,False,False,2
local_server_final_test,7.0,5,50,403.587062493898,True,False,False,2
local_server_final_test,7.0,5,70,407.8326543327421,True,False,False,2
local_server_final_test,7.0,5,80,409.9771422101184,True,False,False,2
local_server_final_test,7.0,5,90,414.8924539564177,True,False,False,2
local_server_final_test,7.0,5,95,427.847884024959,True,False,False,2
local_server_final_test,7.0,5,99,452.27456247317593,True,False,False,2
local_server_final_test,7.0,6,50,403.587062493898,True,False,False,2
local_server_final_test,7.0,6,70,407.8326543327421,True,False,False,2
local_server_final_test,7.0,6,80,409.9771422101184,True,False,False,2
local_server_final_test,7.0,6,90,414.8924539564177,True,False,False,2
local_server_final_test,7.0,6,95,427.847884024959,True,False,False,2
local_server_final_test,7.0,6,99,452.27456247317593,True,False,False,2
local_server_final_test,8.0,1,50,410.5006044846959,False,True,False,1
local_server_final_test,8.0,1,70,441.6391204693354,False,True,False,1
local_server_final_test,8.0,1,80,500.70960000157356,False,True,False,1
local_server_final_test,8.0,1,90,509.3580628512427,False,True,False,1
local_server_final_test,8.0,1,95,511.5180190594401,False,True,False,1
local_server_final_test,8.0,1,99,513.1903117522597,False,True,False,1
local_server_final_test,8.0,2,50,410.5006044846959,False,True,False,1
local_server_final_test,8.0,2,70,441.6391204693354,False,True,False,1
local_server_final_test,8.0,2,80,500.70960000157356,False,True,False,1
local_server_final_test,8.0,2,90,509.3580628512427,False,True,False,1
local_server_final_test,8.0,2,95,511.5180190594401,False,True,False,1
local_server_final_test,8.0,2,99,513.1903117522597,False,True,False,1
local_server_final_test,8.0,3,50,410.5006044846959,False,True,False,1
local_server_final_test,8.0,3,70,441.6391204693354,False,True,False,1
local_server_final_test,8.0,3,80,500.70960000157356,False,True,False,1
local_server_final_test,8.0,3,90,509.3580628512427,False,True,False,1
local_server_final_test,8.0,3,95,511.5180190594401,False,True,False,1
local_server_final_test,8.0,3,99,513.1903117522597,False,True,False,1
local_server_final_test,8.0,4,50,410.5006044846959,True,True,True,0
local_server_final_test,8.0,4,70,441.6391204693354,True,True,True,0
local_server_final_test,8.0,4,80,500.70960000157356,False,False,False,3
local_server_final_test,8.0,4,90,509.3580628512427,False,False,False,3
local_server_final_test,8.0,4,95,511.5180190594401,False,False,False,3
local_server_final_test,8.0,4,99,513.1903117522597,False,False,False,3
local_server_final_test,8.0,5,50,410.5006044846959,True,False,False,2
local_server_final_test,8.0,5,70,441.6391204693354,True,False,False,2
local_server_final_test,8.0,5,80,500.70960000157356,True,False,False,2
local_server_final_test,8.0,5,90,509.3580628512427,True,False,False,2
local_server_final_test,8.0,5,95,511.5180190594401,True,False,False,2
local_server_final_test,8.0,5,99,513.1903117522597,True,False,False,2
local_server_final_test,8.0,6,50,410.5006044846959,True,False,False,2
local_server_final_test,8.0,6,70,441.6391204693354,True,False,False,2
local_server_final_test,8.0,6,80,500.70960000157356,True,False,False,2
local_server_final_test,8.0,6,90,509.3580628512427,True,False,False,2
local_server_final_test,8.0,6,95,511.5180190594401,True,False,False,2
local_server_final_test,8.0,6,99,513.1903117522597,True,False,False,2
local_server_final_test,8.0,7,50,410.5006044846959,True,False,False,2
